estado,voto,genero,edad,ponderado,partido,encuesta,homo_pon
22.0,96.0,2.0,41.0,93226.59931633758,Ninguno,1,99203.9602504234
24.0,7.0,1.0,51.0,61627.030218069965,MORENA-PT-Partido Verde,1,65578.3381667732
24.0,7.0,2.0,74.0,80538.27285046727,MORENA-PT-Partido Verde,1,85702.10301659415
24.0,99.0,2.0,22.0,114643.1618973979,NR,1,121993.67733302306
24.0,5.0,1.0,37.0,162710.97072577054,MORENA-PT-Partido Verde,1,173143.42462943838
24.0,98.0,2.0,51.0,80452.66018237636,NS,1,85611.001166001
24.0,7.0,1.0,48.0,86055.53463174017,MORENA-PT-Partido Verde,1,91573.11217550766
24.0,7.0,1.0,32.0,53367.094017436095,MORENA-PT-Partido Verde,1,56788.80397237173
24.0,98.0,2.0,40.0,63848.17631459832,NS,1,67941.89632170173
24.0,7.0,2.0,38.0,66691.17979968285,MORENA-PT-Partido Verde,1,70967.18316895794
24.0,98.0,1.0,28.0,136321.47820233667,NS,1,145061.93086562157
24.0,1.0,2.0,19.0,78515.7548142523,PAN-PRI-PRD,1,83549.90825306304
24.0,2.0,1.0,20.0,94361.29607523646,PAN-PRI-PRD,1,100411.40976581468
24.0,7.0,1.0,23.0,93362.60079803366,MORENA-PT-Partido Verde,1,99348.68166773474
24.0,99.0,1.0,64.0,43463.56879470543,NR,1,46250.29962125715
24.0,7.0,1.0,45.0,58936.92345647432,MORENA-PT-Partido Verde,1,62715.751241970924
24.0,98.0,2.0,59.0,58198.49590069521,NS,1,61929.978314195694
24.0,7.0,1.0,49.0,86055.53463174017,MORENA-PT-Partido Verde,1,91573.11217550766
24.0,98.0,1.0,67.0,43463.56879470543,NS,1,46250.29962125715
24.0,4.0,2.0,32.0,150885.52482457424,MORENA-PT-Partido Verde,1,160559.77282052566
24.0,7.0,2.0,32.0,97377.75228667425,MORENA-PT-Partido Verde,1,103621.27051683508
1.0,7.0,2.0,73.0,61011.83856073572,MORENA-PT-Partido Verde,1,64923.70258885738
1.0,7.0,2.0,33.0,69840.74266118516,MORENA-PT-Partido Verde,1,74318.68489925787
1.0,4.0,1.0,23.0,97771.75026892294,MORENA-PT-Partido Verde,1,104040.5302609036
1.0,1.0,2.0,51.0,84252.12379031607,PAN-PRI-PRD,1,89654.0729877673
1.0,96.0,2.0,62.0,68047.50222083829,Ninguno,1,72410.46820286223
1.0,7.0,1.0,84.0,50764.943582995445,MORENA-PT-Partido Verde,1,54019.8128243847
1.0,7.0,1.0,57.0,54997.609587579784,MORENA-PT-Partido Verde,1,58523.86245347503
1.0,7.0,2.0,58.0,60946.98260965252,MORENA-PT-Partido Verde,1,64854.68830280122
1.0,99.0,1.0,45.0,85321.12203291392,NR,1,90791.61162957277
1.0,7.0,1.0,71.0,117364.2933865789,MORENA-PT-Partido Verde,1,124889.27818158452
5.0,99.0,1.0,45.0,85321.12203291392,NR,1,90791.61162957277
5.0,7.0,1.0,63.0,50764.943582995445,MORENA-PT-Partido Verde,1,54019.8128243847
5.0,7.0,1.0,58.0,54997.609587579784,MORENA-PT-Partido Verde,1,58523.86245347503
5.0,6.0,2.0,29.0,216828.44411355836,Movimiento Ciudadano,1,230730.71965237946
5.0,7.0,2.0,35.0,82275.32799580347,MORENA-PT-Partido Verde,1,87550.53201491036
5.0,7.0,1.0,64.0,31506.157703941222,MORENA-PT-Partido Verde,1,33526.22147998505
5.0,7.0,2.0,33.0,153465.63151836646,MORENA-PT-Partido Verde,1,163305.3068609158
5.0,7.0,1.0,39.0,65140.909936218726,MORENA-PT-Partido Verde,1,69317.51546638871
5.0,97.0,1.0,58.0,65227.78699327618,Ninguno,1,69409.96277411208
5.0,7.0,2.0,43.0,66863.47527165871,MORENA-PT-Partido Verde,1,71150.52561927325
5.0,2.0,1.0,49.0,124579.87864508749,PAN-PRI-PRD,1,132567.50133268026
5.0,7.0,2.0,59.0,57701.82001802116,MORENA-PT-Partido Verde,1,61401.45732465546
5.0,7.0,2.0,30.0,158011.25639437357,MORENA-PT-Partido Verde,1,168142.381181117
5.0,7.0,2.0,28.0,60115.929540224446,MORENA-PT-Partido Verde,1,63970.351039937144
5.0,6.0,1.0,32.0,55887.412564033526,Movimiento Ciudadano,1,59470.716460315925
5.0,7.0,2.0,26.0,70069.55899819177,MORENA-PT-Partido Verde,1,74562.17213323954
5.0,7.0,1.0,37.0,76440.1789872561,MORENA-PT-Partido Verde,1,81341.25382022902
5.0,7.0,1.0,30.0,76440.1789872561,MORENA-PT-Partido Verde,1,81341.25382022902
5.0,2.0,1.0,41.0,124579.87864508749,PAN-PRI-PRD,1,132567.50133268026
5.0,2.0,2.0,35.0,69840.74266118516,PAN-PRI-PRD,1,74318.68489925787
11.0,7.0,1.0,38.0,76440.1789872561,MORENA-PT-Partido Verde,1,81341.25382022902
11.0,1.0,1.0,43.0,100511.86503389402,PAN-PRI-PRD,1,106956.33152598473
11.0,7.0,1.0,76.0,62920.83535472798,MORENA-PT-Partido Verde,1,66955.09752826503
11.0,7.0,1.0,65.0,62920.83535472798,MORENA-PT-Partido Verde,1,66955.09752826503
11.0,97.0,1.0,73.0,62920.83535472798,Ninguno,1,66955.09752826503
11.0,1.0,2.0,55.0,126791.98289433634,PAN-PRI-PRD,1,134921.43790895326
11.0,1.0,1.0,59.0,175769.9147899206,PAN-PRI-PRD,1,187039.6621555605
11.0,7.0,2.0,75.0,61011.83856073572,MORENA-PT-Partido Verde,1,64923.70258885738
11.0,7.0,1.0,46.0,85321.12203291392,MORENA-PT-Partido Verde,1,90791.61162957277
11.0,99.0,2.0,62.0,157320.11997242668,NR,1,167406.93152797897
11.0,7.0,2.0,48.0,48368.24143145348,MORENA-PT-Partido Verde,1,51469.442579011964
11.0,6.0,2.0,21.0,82223.74597812981,Movimiento Ciudadano,1,87495.64274008473
11.0,7.0,1.0,32.0,55887.412564033526,MORENA-PT-Partido Verde,1,59470.716460315925
11.0,1.0,2.0,56.0,126791.98289433634,PAN-PRI-PRD,1,134921.43790895326
11.0,7.0,2.0,36.0,70587.82574644456,MORENA-PT-Partido Verde,1,75113.66831855384
11.0,2.0,2.0,50.0,157152.88773937116,PAN-PRI-PRD,1,167228.9769536162
11.0,7.0,2.0,72.0,84341.77960895107,MORENA-PT-Partido Verde,1,89749.47722146573
11.0,6.0,1.0,28.0,184321.43990562056,Movimiento Ciudadano,1,196139.48091844152
11.0,7.0,2.0,21.0,82223.74597812981,MORENA-PT-Partido Verde,1,87495.64274008473
11.0,7.0,2.0,38.0,59516.99208251946,MORENA-PT-Partido Verde,1,63333.01182363643
19.0,4.0,2.0,28.0,96863.02595911513,MORENA-PT-Partido Verde,1,103073.54175150969
19.0,7.0,1.0,38.0,77257.85592738575,MORENA-PT-Partido Verde,1,82211.35732353352
19.0,7.0,1.0,72.0,43092.64329119912,MORENA-PT-Partido Verde,1,45855.591681939884
19.0,2.0,2.0,87.0,84341.77960895107,PAN-PRI-PRD,1,89749.47722146573
19.0,7.0,1.0,46.0,173498.0185536085,MORENA-PT-Partido Verde,1,184622.09994077432
19.0,6.0,1.0,39.0,76440.1789872561,Movimiento Ciudadano,1,81341.25382022902
19.0,7.0,1.0,65.0,31172.704771325254,MORENA-PT-Partido Verde,1,33171.388720716684
19.0,7.0,2.0,44.0,48368.24143145348,MORENA-PT-Partido Verde,1,51469.442579011964
19.0,6.0,1.0,71.0,126593.52264946002,Movimiento Ciudadano,1,134710.25309272722
19.0,1.0,2.0,48.0,97629.32597063895,PAN-PRI-PRD,1,103888.9742186445
19.0,2.0,2.0,65.0,188799.56170372595,PAN-PRI-PRD,1,200904.72410132727
19.0,6.0,2.0,65.0,84341.77960895107,Movimiento Ciudadano,1,89749.47722146573
19.0,2.0,1.0,32.0,76440.1789872561,PAN-PRI-PRD,1,81341.25382022902
19.0,98.0,2.0,78.0,84341.77960895107,NS,1,89749.47722146573
19.0,7.0,2.0,24.0,59479.678265458286,MORENA-PT-Partido Verde,1,63293.30557615263
19.0,6.0,2.0,19.0,96863.02595911513,Movimiento Ciudadano,1,103073.54175150969
19.0,5.0,2.0,24.0,83103.28945785665,MORENA-PT-Partido Verde,1,88431.57944743226
19.0,96.0,1.0,50.0,64537.43315624713,Ninguno,1,68675.34588247829
19.0,6.0,2.0,29.0,83103.28945785665,Movimiento Ciudadano,1,88431.57944743226
19.0,7.0,1.0,23.0,98817.6100072203,MORENA-PT-Partido Verde,1,105153.44683907364
19.0,2.0,2.0,50.0,41740.80916863307,PAN-PRI-PRD,1,44417.082720509745
19.0,7.0,2.0,53.0,42187.308608740794,MORENA-PT-Partido Verde,1,44892.21013085303
19.0,7.0,1.0,45.0,85321.12203291392,MORENA-PT-Partido Verde,1,90791.61162957277
19.0,2.0,1.0,24.0,98817.6100072203,PAN-PRI-PRD,1,105153.44683907364
19.0,6.0,1.0,55.0,121667.37911976723,Movimiento Ciudadano,1,129468.26260405472
19.0,6.0,1.0,53.0,129846.03525912102,Movimiento Ciudadano,1,138171.30534615062
19.0,99.0,1.0,46.0,173498.0185536085,NR,1,184622.09994077432
19.0,7.0,1.0,29.0,97771.75026892294,MORENA-PT-Partido Verde,1,104040.5302609036
19.0,6.0,2.0,35.0,140516.02443115794,Movimiento Ciudadano,1,149525.41661329518
19.0,6.0,2.0,28.0,70069.55899819177,Movimiento Ciudadano,1,74562.17213323954
22.0,7.0,2.0,40.0,48885.63419762842,MORENA-PT-Partido Verde,1,52020.00874559829
22.0,6.0,2.0,32.0,131665.29407502402,Movimiento Ciudadano,1,140107.208624631
22.0,7.0,2.0,58.0,42187.308608740794,MORENA-PT-Partido Verde,1,44892.21013085303
22.0,97.0,1.0,57.0,64537.43315624713,Ninguno,1,68675.34588247829
22.0,1.0,2.0,65.0,58381.113102220996,PAN-PRI-PRD,1,62124.30428697664
22.0,7.0,1.0,74.0,31172.704771325254,MORENA-PT-Partido Verde,1,33171.388720716684
22.0,7.0,2.0,70.0,41785.22711619501,MORENA-PT-Partido Verde,1,44464.34859030071
22.0,7.0,1.0,72.0,31172.704771325254,MORENA-PT-Partido Verde,1,33171.388720716684
22.0,6.0,1.0,64.0,94690.2834146831,Movimiento Ciudadano,1,100761.49061382044
22.0,7.0,2.0,21.0,96863.02595911513,MORENA-PT-Partido Verde,1,103073.54175150969
22.0,98.0,2.0,27.0,180675.61457006572,NS,1,192259.89811352646
22.0,7.0,1.0,58.0,65227.78699327618,MORENA-PT-Partido Verde,1,69409.96277411208
22.0,98.0,1.0,24.0,198816.0087209413,NS,1,211563.3903943513
22.0,7.0,1.0,24.0,83319.28133810611,MORENA-PT-Partido Verde,1,88661.41996569438
22.0,7.0,2.0,32.0,69840.74266118516,MORENA-PT-Partido Verde,1,74318.68489925787
22.0,7.0,1.0,31.0,77257.85592738575,MORENA-PT-Partido Verde,1,82211.35732353352
22.0,96.0,2.0,58.0,84252.12379031607,Ninguno,1,89654.0729877673
22.0,7.0,2.0,32.0,131665.29407502402,MORENA-PT-Partido Verde,1,140107.208624631
22.0,1.0,1.0,24.0,115179.22799194524,PAN-PRI-PRD,1,122564.11409597548
22.0,7.0,1.0,60.0,45516.18268630742,MORENA-PT-Partido Verde,1,48434.51988033793
24.0,98.0,2.0,35.0,153465.63151836646,NS,1,163305.3068609158
24.0,1.0,1.0,65.0,62920.83535472798,PAN-PRI-PRD,1,66955.09752826503
24.0,7.0,1.0,67.0,43553.603236286806,MORENA-PT-Partido Verde,1,46346.10675387067
24.0,1.0,1.0,56.0,65227.78699327618,PAN-PRI-PRD,1,69409.96277411208
24.0,7.0,1.0,59.0,65227.78699327618,MORENA-PT-Partido Verde,1,69409.96277411208
24.0,2.0,2.0,21.0,83103.28945785665,PAN-PRI-PRD,1,88431.57944743226
24.0,6.0,1.0,23.0,71483.48181259402,Movimiento Ciudadano,1,76066.75069457022
24.0,1.0,1.0,43.0,159146.85718791193,PAN-PRI-PRD,1,169350.7926946622
24.0,6.0,1.0,53.0,146012.77862919943,Movimiento Ciudadano,1,155374.60331502755
24.0,7.0,2.0,57.0,60946.98260965252,MORENA-PT-Partido Verde,1,64854.68830280122
24.0,7.0,1.0,51.0,47185.00401769407,MORENA-PT-Partido Verde,1,50210.34015307126
24.0,1.0,2.0,25.0,180675.61457006572,PAN-PRI-PRD,1,192259.89811352646
24.0,7.0,1.0,61.0,31172.704771325254,MORENA-PT-Partido Verde,1,33171.388720716684
24.0,6.0,2.0,74.0,68047.50222083829,Movimiento Ciudadano,1,72410.46820286223
24.0,7.0,1.0,41.0,61720.28320280442,MORENA-PT-Partido Verde,1,65677.57020418176
24.0,7.0,2.0,66.0,84341.77960895107,MORENA-PT-Partido Verde,1,89749.47722146573
24.0,96.0,2.0,45.0,78767.98197296921,Ninguno,1,83818.30732812236
24.0,7.0,1.0,61.0,36722.75539822576,MORENA-PT-Partido Verde,1,39077.289030462154
24.0,2.0,1.0,64.0,113161.70885671215,PAN-PRI-PRD,1,120417.23874533662
24.0,99.0,1.0,43.0,85321.12203291392,NR,1,90791.61162957277
24.0,4.0,2.0,32.0,69840.74266118516,MORENA-PT-Partido Verde,1,74318.68489925787
24.0,2.0,2.0,25.0,83103.28945785665,PAN-PRI-PRD,1,88431.57944743226
24.0,98.0,1.0,34.0,76440.1789872561,NS,1,81341.25382022902
24.0,98.0,1.0,66.0,62920.83535472798,NS,1,66955.09752826503
24.0,4.0,2.0,51.0,596275.4152986406,MORENA-PT-Partido Verde,1,634506.4931186946
24.0,6.0,2.0,24.0,185248.1177545347,Movimiento Ciudadano,1,197125.57408458486
24.0,7.0,2.0,18.0,96863.02595911513,MORENA-PT-Partido Verde,1,103073.54175150969
24.0,98.0,2.0,41.0,66863.47527165871,NS,1,71150.52561927325
24.0,5.0,1.0,28.0,83319.28133810611,MORENA-PT-Partido Verde,1,88661.41996569438
24.0,7.0,1.0,33.0,172217.88073211073,MORENA-PT-Partido Verde,1,183259.88419451495
28.0,7.0,2.0,78.0,58381.113102220996,MORENA-PT-Partido Verde,1,62124.30428697664
28.0,1.0,1.0,55.0,121667.37911976723,PAN-PRI-PRD,1,129468.26260405472
28.0,7.0,2.0,47.0,67578.71066999131,MORENA-PT-Partido Verde,1,71911.61939021645
28.0,7.0,2.0,49.0,97629.32597063895,MORENA-PT-Partido Verde,1,103888.9742186445
28.0,7.0,1.0,45.0,72709.08571433055,MORENA-PT-Partido Verde,1,77370.93599835965
28.0,6.0,2.0,40.0,78767.98197296921,Movimiento Ciudadano,1,83818.30732812236
28.0,7.0,2.0,63.0,49224.752420548604,MORENA-PT-Partido Verde,1,52380.8700336156
28.0,99.0,1.0,55.0,76027.8066729162,NR,1,80902.44164666321
28.0,7.0,2.0,75.0,84341.77960895107,MORENA-PT-Partido Verde,1,89749.47722146573
28.0,6.0,1.0,36.0,144106.69563366525,Movimiento Ciudadano,1,153346.30899656427
32.0,7.0,2.0,38.0,82275.32799580347,MORENA-PT-Partido Verde,1,87550.53201491036
32.0,7.0,2.0,36.0,73768.60083593677,MORENA-PT-Partido Verde,1,78498.38349488254
32.0,7.0,1.0,50.0,46685.610276538864,MORENA-PT-Partido Verde,1,49678.92704554424
32.0,96.0,2.0,31.0,82275.32799580347,Ninguno,1,87550.53201491036
32.0,7.0,1.0,56.0,68167.0320800448,MORENA-PT-Partido Verde,1,72537.66189531072
32.0,1.0,1.0,48.0,279276.337713519,PAN-PRI-PRD,1,297182.552067632
32.0,7.0,1.0,21.0,71483.48181259402,MORENA-PT-Partido Verde,1,76066.75069457022
32.0,98.0,2.0,18.0,83103.28945785665,NS,1,88431.57944743226
32.0,7.0,2.0,52.0,41740.80916863307,MORENA-PT-Partido Verde,1,44417.082720509745
32.0,7.0,1.0,77.0,62920.83535472798,MORENA-PT-Partido Verde,1,66955.09752826503
7.0,98.0,2.0,32.0,102849.66426420076,NS,1,109444.02220243933
7.0,7.0,2.0,25.0,82927.7615519703,MORENA-PT-Partido Verde,1,88244.79731093811
7.0,96.0,1.0,25.0,98608.89085467628,Ninguno,1,104931.34535018183
7.0,2.0,2.0,25.0,271050.0610966384,PAN-PRI-PRD,1,288428.83559084754
7.0,3.0,1.0,18.0,98608.89085467628,PAN-PRI-PRD,1,104931.34535018183
7.0,7.0,2.0,33.0,50954.539968562895,MORENA-PT-Partido Verde,1,54221.56546188717
7.0,2.0,2.0,43.0,57467.691962492565,PAN-PRI-PRD,1,61152.31780348345
7.0,7.0,2.0,46.0,67435.97324474869,MORENA-PT-Partido Verde,1,71759.73014440188
7.0,98.0,2.0,25.0,121085.26264419987,NS,1,128848.82287197409
7.0,7.0,2.0,69.0,61534.23369153943,MORENA-PT-Partido Verde,1,65479.59185405966
7.0,98.0,1.0,53.0,68750.69135798137,NS,1,73158.74334881025
7.0,2.0,1.0,88.0,63459.57568432282,PAN-PRI-PRD,1,67528.3799887898
7.0,7.0,2.0,27.0,60630.65372517571,MORENA-PT-Partido Verde,1,64518.07752527821
7.0,7.0,1.0,28.0,98608.89085467628,MORENA-PT-Partido Verde,1,104931.34535018183
7.0,7.0,2.0,39.0,50954.539968562895,MORENA-PT-Partido Verde,1,54221.56546188717
7.0,7.0,1.0,20.0,99663.70544579727,MORENA-PT-Partido Verde,1,106053.79093477364
7.0,7.0,2.0,59.0,42098.20202844315,MORENA-PT-Partido Verde,1,44797.390350718146
7.0,7.0,1.0,46.0,86972.14840896732,MORENA-PT-Partido Verde,1,92548.49599716226
7.0,7.0,2.0,30.0,184972.81064151565,MORENA-PT-Partido Verde,1,196832.61524990803
7.0,4.0,1.0,48.0,62248.744173290914,MORENA-PT-Partido Verde,1,66239.91422932582
20.0,2.0,1.0,63.0,97289.0673039532,PAN-PRI-PRD,1,103526.8993656273
20.0,1.0,2.0,46.0,562235.7403754821,PAN-PRI-PRD,1,598284.314225781
20.0,6.0,2.0,62.0,85063.93019530288,Movimiento Ciudadano,1,90517.92955790862
20.0,1.0,1.0,22.0,98608.89085467628,PAN-PRI-PRD,1,104931.34535018183
20.0,7.0,2.0,33.0,82979.78522482933,MORENA-PT-Partido Verde,1,88300.15655832282
20.0,3.0,2.0,72.0,85063.93019530288,PAN-PRI-PRD,1,90517.92955790862
20.0,1.0,1.0,70.0,37037.18271368232,PAN-PRI-PRD,1,39411.876317062175
20.0,5.0,2.0,29.0,70669.50807859469,MORENA-PT-Partido Verde,1,75200.58783391971
20.0,2.0,2.0,78.0,85063.93019530288,PAN-PRI-PRD,1,90517.92955790862
20.0,5.0,1.0,28.0,99663.70544579727,MORENA-PT-Partido Verde,1,106053.79093477364
27.0,7.0,2.0,29.0,82927.7615519703,MORENA-PT-Partido Verde,1,88244.79731093811
27.0,7.0,1.0,53.0,65090.01510805689,MORENA-PT-Partido Verde,1,69263.35744124412
27.0,7.0,1.0,36.0,473411.3240269244,MORENA-PT-Partido Verde,1,503764.7893977939
27.0,6.0,1.0,50.0,171645.8735285779,Movimiento Ciudadano,1,182651.20190535756
27.0,7.0,2.0,61.0,68630.13806106329,MORENA-PT-Partido Verde,1,73030.46059943164
27.0,7.0,1.0,37.0,56365.93137096321,MORENA-PT-Partido Verde,1,59979.91620641686
27.0,7.0,2.0,36.0,74400.22182609157,MORENA-PT-Partido Verde,1,79170.50179652768
27.0,7.0,1.0,41.0,86051.65793801265,MORENA-PT-Partido Verde,1,91568.98692184326
27.0,7.0,1.0,67.0,63459.57568432282,MORENA-PT-Partido Verde,1,67528.3799887898
27.0,2.0,2.0,35.0,51499.59824654219,PAN-PRI-PRD,1,54801.570955376694
30.0,2.0,1.0,40.0,86972.14840896732,PAN-PRI-PRD,1,92548.49599716226
30.0,7.0,1.0,75.0,63459.57568432282,MORENA-PT-Partido Verde,1,67528.3799887898
30.0,7.0,2.0,28.0,83814.83585263284,MORENA-PT-Partido Verde,1,89188.74768891437
30.0,7.0,2.0,53.0,61468.822431292494,MORENA-PT-Partido Verde,1,65409.986654373584
30.0,2.0,2.0,52.0,58195.8741315668,PAN-PRI-PRD,1,61927.188446472224
30.0,7.0,1.0,54.0,65090.01510805689,MORENA-PT-Partido Verde,1,69263.35744124412
30.0,6.0,2.0,26.0,60630.65372517571,Movimiento Ciudadano,1,64518.07752527821
30.0,7.0,2.0,48.0,49304.202427557604,MORENA-PT-Partido Verde,1,52465.414095021006
30.0,4.0,2.0,35.0,132792.63772083406,MORENA-PT-Partido Verde,1,141306.83357124112
30.0,1.0,2.0,54.0,84973.50672625433,PAN-PRI-PRD,1,90421.70845475802
30.0,1.0,1.0,56.0,121410.39747185778,PAN-PRI-PRD,1,129194.80419871493
30.0,4.0,1.0,61.0,97917.9615618463,MORENA-PT-Partido Verde,1,104196.11610654958
30.0,1.0,2.0,47.0,67435.97324474869,PAN-PRI-PRD,1,71759.73014440188
30.0,99.0,2.0,51.0,84973.50672625433,NR,1,90421.70845475802
30.0,1.0,2.0,72.0,85063.93019530288,PAN-PRI-PRD,1,90517.92955790862
30.0,1.0,2.0,71.0,190691.65225422528,PAN-PRI-PRD,1,202918.128828502
30.0,98.0,1.0,64.0,63459.57568432282,NS,1,67528.3799887898
30.0,2.0,2.0,54.0,190213.68651133793,PAN-PRI-PRD,1,202409.51760696032
30.0,7.0,2.0,43.0,48782.37964471461,MORENA-PT-Partido Verde,1,51910.13387471322
30.0,7.0,1.0,61.0,45905.90102243689,MORENA-PT-Partido Verde,1,48849.22558246337
30.0,7.0,1.0,74.0,45905.90102243689,MORENA-PT-Partido Verde,1,48849.22558246337
30.0,7.0,2.0,66.0,85063.93019530288,MORENA-PT-Partido Verde,1,90517.92955790862
30.0,7.0,1.0,68.0,45905.90102243689,MORENA-PT-Partido Verde,1,48849.22558246337
30.0,1.0,1.0,64.0,31439.611482722,PAN-PRI-PRD,1,33455.40854962976
30.0,7.0,1.0,57.0,68750.69135798137,MORENA-PT-Partido Verde,1,73158.74334881025
30.0,2.0,2.0,46.0,98465.2470920774,PAN-PRI-PRD,1,104778.49165585446
30.0,99.0,2.0,52.0,42548.524482885965,NR,1,45276.585893599964
30.0,99.0,1.0,65.0,389682.9699879163,NR,1,414668.0684315545
30.0,7.0,2.0,45.0,49304.202427557604,MORENA-PT-Partido Verde,1,52465.414095021006
30.0,7.0,1.0,50.0,65090.01510805689,MORENA-PT-Partido Verde,1,69263.35744124412
30.0,7.0,2.0,47.0,67435.97324474869,MORENA-PT-Partido Verde,1,71759.73014440188
30.0,98.0,1.0,58.0,47085.34147727602,NS,1,50104.28760186171
30.0,7.0,2.0,58.0,84973.50672625433,MORENA-PT-Partido Verde,1,90421.70845475802
30.0,7.0,2.0,42.0,79442.40862878841,MORENA-PT-Partido Verde,1,84535.97584382878
30.0,7.0,2.0,27.0,70669.50807859469,MORENA-PT-Partido Verde,1,75200.58783391971
30.0,7.0,1.0,85.0,63459.57568432282,MORENA-PT-Partido Verde,1,67528.3799887898
30.0,99.0,1.0,69.0,43461.61081553237,NR,1,46248.216103361185
30.0,7.0,2.0,68.0,61534.23369153943,MORENA-PT-Partido Verde,1,65479.59185405966
